,slp,industry,gas_to_electricity_public,aggregated,manufacturing_sector,hospitality_sector,retail_sector,real_wages,price_industry,price_households,solar,temperature,index,time,year,month,weekday,weekday_num,monday,friday,weekend,christmas_period,holiday,long_weekend
2017-02-11,,1.5253573008964918,0.3562722371035082,2.27179200417575,97.3,83.3,92.0,,,,7.902546426894201e-11,273.0780086817185,2017-02-11,41.0,2017,2,Saturday,5,0,0,1,0,0,0
2017-02-12,,1.555021128584089,0.36201897041591097,2.2125284403814414,97.3,83.3,92.0,,,,8.821071587461154e-11,273.4382792454766,2017-02-12,42.0,2017,2,Sunday,6,0,0,1,0,0,0
2017-02-13,,1.6746350876192948,0.5447459693807049,2.2228781374476516,97.3,83.3,92.0,,,,1.0084750758408821e-10,273.58094268986207,2017-02-13,43.0,2017,2,Monday,0,1,0,0,0,0,0
2017-02-14,,1.6665454444806576,0.5410228085193423,2.1460931255024125,97.3,83.3,92.0,,,,1.0696048626688959e-10,274.31165016133104,2017-02-14,44.0,2017,2,Tuesday,1,0,0,0,0,0,0
2017-02-15,,1.5090061781805197,0.6085004518194805,1.9609270545928512,97.3,83.3,92.0,,,,1.0638467493644956e-10,276.52392456291585,2017-02-15,45.0,2017,2,Wednesday,2,0,0,0,0,0,0
2017-02-16,,1.4374155315700132,0.5510078904299867,1.7417779363574053,97.3,83.3,92.0,,,,9.349050323729753e-11,278.48279120522443,2017-02-16,46.0,2017,2,Thursday,3,0,0,0,0,0,0
2017-02-17,,1.388051151749237,0.6320198342507631,1.6401643143812412,97.3,83.3,92.0,,,,4.8867034015171244e-11,278.1928441682682,2017-02-17,47.0,2017,2,Friday,4,0,1,0,0,0,0
2017-02-18,,1.3545821015930937,0.40864478840690616,1.6271736662071472,97.3,83.3,92.0,,,,5.1773385025194127e-11,277.2431030247324,2017-02-18,48.0,2017,2,Saturday,5,0,0,1,0,0,0
2017-02-19,,1.377704554961902,0.312315304038098,1.6900058738672668,97.3,83.3,92.0,,,,7.565444829886304e-11,276.55771214680203,2017-02-19,49.0,2017,2,Sunday,6,0,0,1,0,0,0
2017-02-20,,1.5046211182048919,0.3401221637951081,1.5368402395977738,97.3,83.3,92.0,,,,3.307993838536604e-11,279.97281996116664,2017-02-20,50.0,2017,2,Monday,0,1,0,0,0,0,0
2017-02-21,,1.4622095648054778,0.3353433991945223,1.341617335866325,97.3,83.3,92.0,,,,4.760587719086588e-11,281.288564929445,2017-02-21,51.0,2017,2,Tuesday,1,0,0,0,0,0,0
2017-02-22,,1.4537160186141003,0.29903859738589994,1.2089056849161206,97.3,83.3,92.0,,,,2.5869483738126156e-11,281.6935806625098,2017-02-22,52.0,2017,2,Wednesday,2,0,0,0,0,0,0
2017-02-23,,1.4313550773725234,0.3462234206274767,1.169430553098199,97.3,83.3,92.0,,,,4.973122324173655e-11,281.495824511637,2017-02-23,53.0,2017,2,Thursday,3,0,0,0,0,0,0
2017-02-24,,1.5307211650116965,0.36709516298830375,1.4910326369905116,97.3,83.3,92.0,,,,9.806313366776913e-11,276.69454537558005,2017-02-24,54.0,2017,2,Friday,4,0,1,0,0,0,0
2017-02-25,,1.2859272988320418,0.32808828116795835,1.6487192757114366,97.3,83.3,92.0,,,,9.956211123664784e-11,276.1715207409945,2017-02-25,55.0,2017,2,Saturday,5,0,0,1,0,0,0
2017-02-26,,1.2270154384840268,0.2893774995159732,1.4816095439713441,97.3,83.3,92.0,,,,6.098087387574247e-11,280.0825554831567,2017-02-26,56.0,2017,2,Sunday,6,0,0,1,0,0,0
2017-02-27,,1.4013030069335228,0.2899750110664772,1.2935097075034283,97.3,83.3,92.0,,,,9.682641039277587e-11,282.1648443832298,2017-02-27,57.0,2017,2,Monday,0,1,0,0,0,0,0
2017-02-28,,1.4642958652920588,0.3692993167079412,1.4283787967564778,97.3,83.3,92.0,,,,8.402927174533315e-11,278.3211906575692,2017-02-28,58.0,2017,2,Tuesday,1,0,0,0,0,0,0
2017-03-01,,1.4552757876554836,0.4076836313445164,1.5228135607237054,115.6,97.5,108.1,,,,8.032859091889821e-11,277.8270718771457,2017-03-01,59.0,2017,3,Wednesday,2,0,0,0,0,0,0
2017-03-02,,1.5260643736456863,0.31814008235431357,1.5045681528869699,115.6,97.5,108.1,,,,9.548519467149534e-11,279.08931845449183,2017-03-02,60.0,2017,3,Thursday,3,0,0,0,0,0,0
2017-03-03,,1.3528670497995392,0.44228086320046095,1.4851725646870824,115.6,97.5,108.1,,,,1.018077436435849e-10,279.1256362864313,2017-03-03,61.0,2017,3,Friday,4,0,1,0,0,0,0
2017-03-04,,1.1622009458935243,0.30210398610647593,1.2221027503434316,115.6,97.5,108.1,,,,1.1406463906067092e-10,282.25109467200235,2017-03-04,62.0,2017,3,Saturday,5,0,0,1,0,0,0
2017-03-05,,1.2928611300190083,0.23681677398099174,1.2600989827795184,115.6,97.5,108.1,,,,1.0131543671023806e-10,280.04792263967124,2017-03-05,63.0,2017,3,Sunday,6,0,0,1,0,0,0
2017-03-06,,1.4115074175691253,0.5328022394308747,1.4546291142834071,115.6,97.5,108.1,,,,8.470398338861052e-11,278.1553637925573,2017-03-06,64.0,2017,3,Monday,0,1,0,0,0,0,0
2017-03-07,,1.2948585180945411,0.748808739905459,1.6164418852852216,115.6,97.5,108.1,,,,8.137836205640028e-11,276.97173444507774,2017-03-07,65.0,2017,3,Tuesday,1,0,0,0,0,0,0
2017-03-08,,1.4171396512629755,0.5027722587370245,1.6389477798813308,115.6,97.5,108.1,,,,5.832286373164668e-11,277.8238389023997,2017-03-08,66.0,2017,3,Wednesday,2,0,0,0,0,0,0
2017-03-09,,1.3321193209370037,0.5007097600629963,1.4333468558445437,115.6,97.5,108.1,,,,5.706457665522227e-11,280.92267534173726,2017-03-09,67.0,2017,3,Thursday,3,0,0,0,0,0,0
2017-03-10,,1.4064073265973178,0.4072616644026824,1.4403741535162797,115.6,97.5,108.1,,,,1.182847030660201e-10,279.10170469447104,2017-03-10,68.0,2017,3,Friday,4,0,1,0,0,0,0
2017-03-11,,1.1877595997180124,0.39151228928198784,1.4394367836207662,115.6,97.5,108.1,,,,1.3868634584491213e-10,278.69906825604227,2017-03-11,69.0,2017,3,Saturday,5,0,0,1,0,0,0
2017-03-12,,1.2984138044169682,0.26237417558303167,1.4773964774990977,115.6,97.5,108.1,,,,1.5939350746364445e-10,278.4600290604764,2017-03-12,70.0,2017,3,Sunday,6,0,0,1,0,0,0
2017-03-13,,1.4516567220939829,0.42537378390601727,1.5383993460851904,115.6,97.5,108.1,,,,1.4961183453516585e-10,278.54143716388523,2017-03-13,71.0,2017,3,Monday,0,1,0,0,0,0,0
2017-03-14,,1.322846467042109,0.46519961895789114,1.385724779655909,115.6,97.5,108.1,,,,1.2952652379597047e-10,280.734681014953,2017-03-14,72.0,2017,3,Tuesday,1,0,0,0,0,0,0
2017-03-15,,1.403304688152673,0.3949678198473269,1.2406859371738896,115.6,97.5,108.1,,,,1.2241068174991925e-10,281.6523458390805,2017-03-15,73.0,2017,3,Wednesday,2,0,0,0,0,0,0
2017-03-16,,1.3517970135702642,0.38832454542973566,1.1879972760205444,115.6,97.5,108.1,,,,1.6952023149637292e-10,281.4114543563108,2017-03-16,74.0,2017,3,Thursday,3,0,0,0,0,0,0
2017-03-17,,1.4052205065376,0.2735265454623999,1.1499198900312173,115.6,97.5,108.1,,,,1.061591688548604e-10,281.5091546357202,2017-03-17,75.0,2017,3,Friday,4,0,1,0,0,0,0
2017-03-18,,1.2488409381254353,0.21642981987456475,1.18938786495374,115.6,97.5,108.1,,,,4.26391207974623e-11,280.4363927826862,2017-03-18,76.0,2017,3,Saturday,5,0,0,1,0,0,0
2017-03-19,,1.203154803557389,0.21654072144261086,1.1212807844731236,115.6,97.5,108.1,,,,3.7387592671852895e-11,282.0106407947562,2017-03-19,77.0,2017,3,Sunday,6,0,0,1,0,0,0
2017-03-20,,1.3861460700817614,0.25389696791823846,1.0184805181883008,115.6,97.5,108.1,,,,5.990606737913401e-11,283.43442301771034,2017-03-20,78.0,2017,3,Monday,0,1,0,0,0,0,0
2017-03-21,,1.399422241303157,0.345580105696843,1.0962214795736362,115.6,97.5,108.1,,,,9.079186248732144e-11,281.3641650782242,2017-03-21,79.0,2017,3,Tuesday,1,0,0,0,0,0,0
2017-03-22,,1.3325132845935626,0.46557289740643715,1.3058487943499568,115.6,97.5,108.1,,,,1.195219408910569e-10,278.7601265276557,2017-03-22,80.0,2017,3,Wednesday,2,0,0,0,0,0,0
2017-03-23,,1.2690238299709353,0.5021650050290648,1.2929238818618864,115.6,97.5,108.1,,,,1.2715670550125267e-10,280.6350292038712,2017-03-23,81.0,2017,3,Thursday,3,0,0,0,0,0,0
2017-03-24,,1.2242627468179479,0.4820120261820522,1.2949128684313806,115.6,97.5,108.1,,,,1.7177518229719917e-10,280.4695225871498,2017-03-24,82.0,2017,3,Friday,4,0,1,0,0,0,0
2017-03-25,,1.0477093483692979,0.3103918496307021,1.2451173830098254,115.6,97.5,108.1,,,,1.9530782897611477e-10,280.7371578322027,2017-03-25,83.0,2017,3,Saturday,5,0,0,1,0,0,0
2017-03-26,,1.1645113998494627,0.24616631715053727,1.2328661971776151,115.6,97.5,108.1,,,,1.865310734227836e-10,280.54523974554087,2017-03-26,84.0,2017,3,Sunday,6,0,0,1,0,0,0
2017-03-27,,1.2449772540921367,0.44107852790786356,1.152582630548199,115.6,97.5,108.1,,,,2.0923056024055012e-10,282.0710135070644,2017-03-27,85.0,2017,3,Monday,0,1,0,0,0,0,0
2017-03-28,,1.1673631953186385,0.4336535326813615,0.9312842619724448,115.6,97.5,108.1,,,,2.069502224518904e-10,284.6052321490908,2017-03-28,86.0,2017,3,Tuesday,1,0,0,0,0,0,0
2017-03-29,,1.2948497418089402,0.2685427371910597,0.8033956660815917,115.6,97.5,108.1,,,,1.350338375363753e-10,284.87801209876915,2017-03-29,87.0,2017,3,Wednesday,2,0,0,0,0,0,0
2017-03-30,,1.197237169615402,0.3266862653845978,0.6274712570761775,115.6,97.5,108.1,,,,1.5314688766204282e-10,286.81215953856565,2017-03-30,88.0,2017,3,Thursday,3,0,0,0,0,0,0
2017-03-31,,1.0705524427721147,0.34444809822788514,0.48650820998769984,115.6,97.5,108.1,100.3,,,2.0037168377712088e-10,288.0364369746624,2017-03-31,89.0,2017,3,Friday,4,0,1,0,0,0,0
2017-04-01,,0.9693764099937542,0.26653214700624595,0.5111694516989846,95.2,99.2,104.0,107.0,,,1.768527539737328e-10,286.30574028441475,2017-04-01,90.0,2017,4,Saturday,5,0,0,1,0,0,0
2017-04-02,,1.015247501109561,0.2512113228904388,0.6191260533884937,95.2,99.2,104.0,107.0,,,1.5319459802800034e-10,284.79476822027044,2017-04-02,91.0,2017,4,Sunday,6,0,0,1,0,0,0
2017-04-03,,1.200230117802439,0.4142192011975609,0.8158690716115763,95.2,99.2,104.0,107.0,,,1.577745484631931e-10,282.9194497823917,2017-04-03,92.0,2017,4,Monday,0,1,0,0,0,0,0
2017-04-04,,1.1830448040194916,0.45744657898050856,0.9855382586678778,95.2,99.2,104.0,107.0,,,1.5222225885705878e-10,281.8142901637148,2017-04-04,93.0,2017,4,Tuesday,1,0,0,0,0,0,0
2017-04-05,,1.2379154439226405,0.35724656407735933,1.089937382149279,95.2,99.2,104.0,107.0,,,1.3614059003228799e-10,281.47698248223486,2017-04-05,94.0,2017,4,Wednesday,2,0,0,0,0,0,0
2017-04-06,,1.313435449115762,0.3380941918842377,1.2098133279263188,95.2,99.2,104.0,107.0,,,1.4110551811424411e-10,280.35116189682924,2017-04-06,95.0,2017,4,Thursday,3,0,0,0,0,0,0
2017-04-07,,1.2168130865848104,0.3700483634151898,1.1671360832336508,95.2,99.2,104.0,107.0,,,1.1813839812360535e-10,281.5578326938942,2017-04-07,96.0,2017,4,Friday,4,0,1,0,0,0,0
2017-04-08,,0.9597343273515145,0.37235802864848544,0.9962272046453031,95.2,99.2,104.0,107.0,,,1.3883301181353393e-10,283.3480995680177,2017-04-08,97.0,2017,4,Saturday,5,0,0,1,0,0,0
2017-04-09,,1.0291421328471047,0.22910241815289523,0.8158147051631739,95.2,99.2,104.0,107.0,,,2.3416531104937195e-10,285.255078138809,2017-04-09,98.0,2017,4,Sunday,6,0,0,1,0,0,0
2017-04-10,,1.2103023992671011,0.2901669607328988,0.7771685193597837,95.2,99.2,104.0,107.0,,,1.9958519940976478e-10,284.8904372099978,2017-04-10,99.0,2017,4,Monday,0,1,0,0,0,0,0
2017-04-11,,1.2579880225508482,0.3517347714491517,0.973511664664016,95.2,99.2,104.0,107.0,,,1.6298341490620178e-10,281.1581252170574,2017-04-11,100.0,2017,4,Tuesday,1,0,0,0,0,0,0
2017-04-12,,1.2988813080496069,0.2578450679503931,0.9731842040202421,95.2,99.2,104.0,107.0,,,1.4646477602278872e-10,282.8977882306758,2017-04-12,101.0,2017,4,Wednesday,2,0,0,0,0,0,0
2017-04-13,,1.2530515939685227,0.2787702860314772,1.0238954904911093,95.2,99.2,104.0,107.0,,,1.61105644043616e-10,282.3250553067388,2017-04-13,102.0,2017,4,Thursday,3,0,0,0,0,0,0
2017-04-14,,1.059430283130372,0.2387235628696282,1.0949659247298982,95.2,99.2,104.0,107.0,,,1.4542601952258533e-10,281.457797125432,2017-04-14,103.0,2017,4,Friday,4,0,1,0,0,1,0
2017-04-15,,1.0494039425565191,0.1935636354434809,1.091731085247969,95.2,99.2,104.0,107.0,,,1.2466999433059147e-10,281.70905876995846,2017-04-15,104.0,2017,4,Saturday,5,0,0,1,0,0,0
2017-04-16,,1.0853185646556023,0.17183318834439765,1.256072335303685,95.2,99.2,104.0,107.0,,,1.6953156586361583e-10,279.44247330210584,2017-04-16,105.0,2017,4,Sunday,6,0,0,1,0,0,0
2017-04-17,,1.1902854893935642,0.20622183560643584,1.4722647254519186,95.2,99.2,104.0,107.0,,,1.5819664014173226e-10,278.1760221634373,2017-04-17,106.0,2017,4,Monday,0,1,0,0,0,1,0
2017-04-18,,1.428923212801518,0.37317802019848223,1.6783547213617191,95.2,99.2,104.0,107.0,,,1.97771305999512e-10,276.44730556761266,2017-04-18,107.0,2017,4,Tuesday,1,0,0,0,0,0,0
2017-04-19,,1.488434091185503,0.4149023038144972,1.8341936338427818,95.2,99.2,104.0,107.0,,,2.0288791670859455e-10,275.4845997952454,2017-04-19,108.0,2017,4,Wednesday,2,0,0,0,0,0,0
2017-04-20,,1.390061220747421,0.42659691325257876,1.8010818820770031,95.2,99.2,104.0,107.0,,,2.2818584214100956e-10,276.77510561440005,2017-04-20,109.0,2017,4,Thursday,3,0,0,0,0,0,0
2017-04-21,,1.306774710441082,0.290883614558918,1.4847020149015189,95.2,99.2,104.0,107.0,,,1.76074797325217e-10,281.05532126869844,2017-04-21,110.0,2017,4,Friday,4,0,1,0,0,0,0
2017-04-22,,1.190307124205379,0.231118174794621,1.357733322850351,95.2,99.2,104.0,107.0,,,1.6473712281452625e-10,280.2716281202432,2017-04-22,111.0,2017,4,Saturday,5,0,0,1,0,0,0
2017-04-23,,1.226640044431688,0.2220378755683122,1.4072087071288593,95.2,99.2,104.0,107.0,,,1.9479482422522965e-10,278.5488405242068,2017-04-23,112.0,2017,4,Sunday,6,0,0,1,0,0,0
2017-04-24,,1.342465406557023,0.28741173544297677,1.3140361714921311,95.2,99.2,104.0,107.0,,,2.2473379167329563e-10,281.0456430190964,2017-04-24,113.0,2017,4,Monday,0,1,0,0,0,0,0
2017-04-25,,1.3699461686997325,0.37653850930026744,1.3604795884483096,95.2,99.2,104.0,107.0,,,1.7570032575313665e-10,279.77911393254647,2017-04-25,114.0,2017,4,Tuesday,1,0,0,0,0,0,0
2017-04-26,,1.3172456820006457,0.5429149289993542,1.5036729216956775,95.2,99.2,104.0,107.0,,,1.8658878081418518e-10,277.8905355210587,2017-04-26,115.0,2017,4,Wednesday,2,0,0,0,0,0,0
2017-04-27,,1.3726688085920924,0.4424183214079079,1.5476415264668688,95.2,99.2,104.0,107.0,,,2.174218026075998e-10,278.203324431528,2017-04-27,116.0,2017,4,Thursday,3,0,0,0,0,0,0
2017-04-28,,1.2534194945791635,0.4608164624208365,1.5057122288582643,95.2,99.2,104.0,107.0,,,2.001216502953551e-10,279.0678253561368,2017-04-28,117.0,2017,4,Friday,4,0,1,0,0,0,0
2017-04-29,,1.149226304078829,0.277712751921171,1.3793951681610035,95.2,99.2,104.0,107.0,,,2.0964905612403898e-10,280.0618835026067,2017-04-29,118.0,2017,4,Saturday,5,0,0,1,0,0,0
2017-04-30,,1.024449603062707,0.2048435519372931,1.1400981291833172,95.2,99.2,104.0,107.0,,,2.8123741588891395e-10,282.8643229024195,2017-04-30,119.0,2017,4,Sunday,6,0,0,1,0,0,0
2017-05-01,,1.1169870321399242,0.17984471586007583,1.0840273305915136,106.6,110.1,107.3,107.0,,,1.4115175615348427e-10,282.4159918309331,2017-05-01,120.0,2017,5,Monday,0,1,0,0,0,1,0
2017-05-02,,1.3579270007276334,0.27388808227236683,1.085198187747479,106.6,110.1,107.3,107.0,,,1.2958611029953736e-10,281.6903440665104,2017-05-02,121.0,2017,5,Tuesday,1,0,0,0,0,0,0
2017-05-03,,1.2672671923961398,0.34842676060386035,1.00156644510824,106.6,110.1,107.3,107.0,,,1.6700515748605794e-10,283.11876553462633,2017-05-03,122.0,2017,5,Wednesday,2,0,0,0,0,0,0
2017-05-04,,1.2824421820170935,0.3749967499829065,1.0302896039277702,106.6,110.1,107.3,107.0,,,1.2710971593046886e-10,282.20068267883886,2017-05-04,123.0,2017,5,Thursday,3,0,0,0,0,0,0
2017-05-05,,1.2240540319385222,0.4059869340614779,1.018761041250729,106.6,110.1,107.3,107.0,,,1.0640485347997312e-10,282.32175490846595,2017-05-05,124.0,2017,5,Friday,4,0,1,0,0,0,0
2017-05-06,,1.0490435482763023,0.2547877337236976,0.8223857672559581,106.6,110.1,107.3,107.0,,,2.0092058516193582e-10,285.11085941333187,2017-05-06,125.0,2017,5,Saturday,5,0,0,1,0,0,0
2017-05-07,,1.0415586148881788,0.24408713211182106,0.7555498423406479,106.6,110.1,107.3,107.0,,,1.3814986191529535e-10,285.15544382177325,2017-05-07,126.0,2017,5,Sunday,6,0,0,1,0,0,0
2017-05-08,,1.2926662928089345,0.3525828201910653,0.957436093129437,106.6,110.1,107.3,107.0,,,1.0134176104396171e-10,281.59929651186013,2017-05-08,127.0,2017,5,Monday,0,1,0,0,0,0,0
2017-05-09,,1.2634292576018558,0.4066003283981442,1.1358878418212666,106.6,110.1,107.3,107.0,,,2.061893893550424e-10,280.23353295484384,2017-05-09,128.0,2017,5,Tuesday,1,0,0,0,0,0,0
2017-05-10,,1.2432373303665076,0.3794244556334925,1.0875018675445376,106.6,110.1,107.3,107.0,,,2.535616078580208e-10,282.21665595522927,2017-05-10,129.0,2017,5,Wednesday,2,0,0,0,0,0,0
2017-05-11,,1.1619550132635252,0.331140306736475,0.7796071524124935,106.6,110.1,107.3,107.0,,,2.6914169967985235e-10,286.76704645964327,2017-05-11,130.0,2017,5,Thursday,3,0,0,0,0,0,0
2017-05-12,,1.1681250916554764,0.25812009234452366,0.5461949251184685,106.6,110.1,107.3,107.0,,,2.108878050602468e-10,288.02193953991195,2017-05-12,131.0,2017,5,Friday,4,0,1,0,0,0,0
2017-05-13,,0.9512504338180685,0.22706606518193143,0.41711342925497547,106.6,110.1,107.3,107.0,,,2.3124648913760513e-10,288.4295466304767,2017-05-13,132.0,2017,5,Saturday,5,0,0,1,0,0,0
2017-05-14,,0.9461989252733634,0.21375791172663655,0.3891770396450011,106.6,110.1,107.3,107.0,,,2.2625116629396017e-10,287.9864946391596,2017-05-14,133.0,2017,5,Sunday,6,0,0,1,0,0,0
2017-05-15,,1.0944871589798297,0.32500886702017023,0.3951713621901247,106.6,110.1,107.3,107.0,,,2.5833436032180827e-10,287.8774563915767,2017-05-15,134.0,2017,5,Monday,0,1,0,0,0,0,0
2017-05-16,,1.0498554284171844,0.33553796858281565,0.33168935927115123,106.6,110.1,107.3,107.0,,,2.0899392119056166e-10,290.162304611378,2017-05-16,135.0,2017,5,Tuesday,1,0,0,0,0,0,0
2017-05-17,,1.0013542169091427,0.32975578809085726,0.2503503065631575,106.6,110.1,107.3,107.0,,,2.853464179623105e-10,293.41667446529715,2017-05-17,136.0,2017,5,Wednesday,2,0,0,0,0,0,0
2017-05-18,,1.0288884709604118,0.30692124503958806,0.2366592776441774,106.6,110.1,107.3,107.0,,,2.3004523385341354e-10,292.2742987643588,2017-05-18,137.0,2017,5,Thursday,3,0,0,0,0,0,0
2017-05-19,,1.0550606362031116,0.2910481017968884,0.30732478367106414,106.6,110.1,107.3,107.0,,,1.461872204820028e-10,288.0401893093804,2017-05-19,138.0,2017,5,Friday,4,0,1,0,0,0,0
2017-05-20,,0.9392736040365532,0.18747709396344672,0.44578353765660045,106.6,110.1,107.3,107.0,,,2.0784359871023622e-10,285.5464578253902,2017-05-20,139.0,2017,5,Saturday,5,0,0,1,0,0,0
2017-05-21,,0.9296722897042116,0.1811591322957884,0.4727052729192394,106.6,110.1,107.3,107.0,,,2.297338188405224e-10,287.0566299098086,2017-05-21,140.0,2017,5,Sunday,6,0,0,1,0,0,0
2017-05-22,,1.0641025282131693,0.29345410978683084,0.39136495466097954,106.6,110.1,107.3,107.0,,,2.5407202400960854e-10,289.19829896162975,2017-05-22,141.0,2017,5,Monday,0,1,0,0,0,0,0
2017-05-23,,1.0084496109275558,0.31847809507244407,0.3095754378660124,106.6,110.1,107.3,107.0,,,2.571820431594317e-10,290.7718715495804,2017-05-23,142.0,2017,5,Tuesday,1,0,0,0,0,0,0
2017-05-24,,1.0740367936992663,0.2484322173007337,0.3517335943552368,106.6,110.1,107.3,107.0,,,1.8355798911630522e-10,287.91207590806624,2017-05-24,143.0,2017,5,Wednesday,2,0,0,0,0,0,0
2017-05-25,,0.9549548709319383,0.14875939306806188,0.3610229246444305,106.6,110.1,107.3,107.0,,,2.1814961708351287e-10,288.4303088166522,2017-05-25,144.0,2017,5,Thursday,3,0,0,0,0,1,0
2017-05-26,,1.0197272234248331,0.14668637057516667,0.2993775219744385,106.6,110.1,107.3,107.0,,,3.015861610920318e-10,290.7959158560121,2017-05-26,145.0,2017,5,Friday,4,0,1,0,0,0,1
2017-05-27,,0.9095080519902216,0.12162858600977842,0.23480235031982996,106.6,110.1,107.3,107.0,,,3.231833427833299e-10,293.76986415568933,2017-05-27,146.0,2017,5,Saturday,5,0,0,1,0,0,0
2017-05-28,,0.8999564319635643,0.13367239603643552,0.20317150999428138,106.6,110.1,107.3,107.0,,,2.798654246167587e-10,294.7654035682079,2017-05-28,147.0,2017,5,Sunday,6,0,0,1,0,0,0
2017-05-29,,0.921854093629286,0.42834703537071417,0.1876717523209053,106.6,110.1,107.3,107.0,,,2.869848949070606e-10,295.9512687888049,2017-05-29,148.0,2017,5,Monday,0,1,0,0,0,0,0
2017-05-30,,0.8560683111682805,0.4965477228317195,0.1934743796933727,106.6,110.1,107.3,107.0,,,2.430706575040389e-10,293.84156491246705,2017-05-30,149.0,2017,5,Tuesday,1,0,0,0,0,0,0
2017-05-31,,1.0034529041899147,0.3376773378100849,0.22354784421408855,106.6,110.1,107.3,107.0,,,2.547613856031353e-10,291.0460600144764,2017-05-31,150.0,2017,5,Wednesday,2,0,0,0,0,0,0
2017-06-01,,1.0728721417020826,0.27995532629791753,0.25580700772502035,105.7,109.2,104.7,107.0,,,2.7823463755356957e-10,290.43878838884274,2017-06-01,151.0,2017,6,Thursday,3,0,0,0,0,0,0
2017-06-02,,0.9818541599606934,0.2913390310393067,0.24446236002349067,105.7,109.2,104.7,107.0,,,2.7097600905587134e-10,292.2520652456081,2017-06-02,152.0,2017,6,Friday,4,0,1,0,0,0,0
2017-06-03,,0.7835750386036995,0.23291703939630054,0.23490442255342564,105.7,109.2,104.7,107.0,,,2.2948392304113488e-10,292.398727638922,2017-06-03,153.0,2017,6,Saturday,5,0,0,1,0,0,0
2017-06-04,,0.8165789320263581,0.14500041897364174,0.27423422480056303,105.7,109.2,104.7,107.0,,,1.7462323019352382e-10,288.8790491544205,2017-06-04,154.0,2017,6,Sunday,6,0,0,1,0,0,0
2017-06-05,,0.873353324586533,0.14576494841346715,0.3144676693278268,105.7,109.2,104.7,107.0,,,2.1684280718325248e-10,288.54978497703297,2017-06-05,155.0,2017,6,Monday,0,1,0,0,0,1,0
2017-06-06,,1.0958729038859132,0.1715147691140869,0.3738234389456828,105.7,109.2,104.7,107.0,,,2.0168098436915964e-10,287.93100413284554,2017-06-06,156.0,2017,6,Tuesday,1,0,0,0,0,0,0
2017-06-07,,1.1272177837089485,0.1519451612910514,0.4977686177373359,105.7,109.2,104.7,107.0,,,2.416094345198723e-10,285.74044547739385,2017-06-07,157.0,2017,6,Wednesday,2,0,0,0,0,0,0
2017-06-08,,1.1277652746381208,0.19480466036187918,0.4085751479829332,105.7,109.2,104.7,107.0,,,2.2236759530175514e-10,288.9354053798534,2017-06-08,158.0,2017,6,Thursday,3,0,0,0,0,0,0
2017-06-09,,1.102971947728821,0.20184003727117933,0.32633611788814565,105.7,109.2,104.7,107.0,,,2.222185130949495e-10,290.207378013916,2017-06-09,159.0,2017,6,Friday,4,0,1,0,0,0,0
2017-06-10,,0.9162444581796996,0.15370880382030047,0.2928725219272475,105.7,109.2,104.7,107.0,,,2.6034698682137364e-10,290.0889291788775,2017-06-10,160.0,2017,6,Saturday,5,0,0,1,0,0,0
2017-06-11,,0.8900935782959396,0.13773152470406022,0.2280197364002336,105.7,109.2,104.7,107.0,,,3.0119434466784003e-10,294.0207457661944,2017-06-11,161.0,2017,6,Sunday,6,0,0,1,0,0,0
2017-06-12,,1.1031498390130425,0.1655989959869575,0.23523863431596365,105.7,109.2,104.7,107.0,,,2.3153956673707301e-10,291.6895530837124,2017-06-12,162.0,2017,6,Monday,0,1,0,0,0,0,0
2017-06-13,,1.0730053989077577,0.25887691909224236,0.26656490197302285,105.7,109.2,104.7,107.0,,,2.2814846031288243e-10,289.4855081111494,2017-06-13,163.0,2017,6,Tuesday,1,0,0,0,0,0,0
2017-06-14,,1.0290149206391621,0.2848794503608378,0.26575653309404984,105.7,109.2,104.7,107.0,,,2.9250408291748174e-10,290.6262239574032,2017-06-14,164.0,2017,6,Wednesday,2,0,0,0,0,0,0
2017-06-15,,0.927080668777844,0.23891278422215603,0.23084790250270795,105.7,109.2,104.7,107.0,,,2.824621770970456e-10,293.7080704863896,2017-06-15,165.0,2017,6,Thursday,3,0,0,0,0,1,0
2017-06-16,,1.0353507568436113,0.14750726515638873,0.2521334569351035,105.7,109.2,104.7,107.0,,,2.3543440170673415e-10,290.36728228939063,2017-06-16,166.0,2017,6,Friday,4,0,1,0,0,0,1
2017-06-17,,0.9188980338383869,0.15638945516161307,0.2767019589362785,105.7,109.2,104.7,107.0,,,1.6179748383982702e-10,289.1699170944549,2017-06-17,167.0,2017,6,Saturday,5,0,0,1,0,0,0
2017-06-18,,0.9021723750296423,0.1781961379703577,0.2439078704510348,105.7,109.2,104.7,107.0,,,2.5668800654311973e-10,292.41043765932403,2017-06-18,168.0,2017,6,Sunday,6,0,0,1,0,0,0
2017-06-19,,0.9924545551476983,0.3448635558523018,0.20662502043142913,105.7,109.2,104.7,107.0,,,3.169686072584233e-10,295.3315750067304,2017-06-19,169.0,2017,6,Monday,0,1,0,0,0,0,0
2017-06-20,,0.9824844825830776,0.3536998954169224,0.18788656452548014,105.7,109.2,104.7,107.0,,,2.8951761310584426e-10,295.9576170708111,2017-06-20,170.0,2017,6,Tuesday,1,0,0,0,0,0,0
