,0
2018-05-18,0.0778484999999999
2018-05-19,0.06516675
2018-05-20,0.0516105
2018-05-21,0.04946175
2018-05-22,0.078318
2018-05-23,0.0786982499999999
2018-05-24,0.0796487499999999
2018-05-25,0.0709379999999999
2018-05-26,0.0547685
2018-05-27,0.0523484999999999
2018-05-28,0.0777027499999999
2018-05-29,0.07745875
2018-05-30,0.0889344999999999
2018-05-31,0.05927125
2018-06-01,0.0670225
2018-06-02,0.0633632499999999
2018-06-03,0.05858125
2018-06-04,0.0345772499999999
2018-06-05,0.04738825
2018-06-06,0.0979959999999999
2018-06-07,0.11188825
2018-06-08,0.1204969999999999
2018-06-09,0.0765345
2018-06-10,0.0650259999999999
2018-06-11,0.12129325
2018-06-12,0.1205945
2018-06-13,0.122488
2018-06-14,0.10035825
2018-06-15,0.10908175
2018-06-16,0.0656722499999999
2018-06-17,0.0302192499999999
2018-06-18,0.03519025
2018-06-19,0.09857225
2018-06-20,0.0977267499999999
2018-06-21,0.0879665
2018-06-22,0.08385775
2018-06-23,0.06150925
2018-06-24,0.0654734999999999
2018-06-25,0.1102764999999999
2018-06-26,0.1263565
2018-06-27,0.0927265
2018-06-28,0.10355075
2018-06-29,0.0785875
2018-06-30,0.0577875
2018-07-01,0.0580184999999999
2018-07-02,0.0950755
2018-07-03,0.1172109999999999
2018-07-04,0.1254877499999999
2018-07-05,0.1254532499999999
2018-07-06,0.0371385
2018-07-07,0.03722825
2018-07-08,0.06469475
2018-07-09,0.0952072499999999
2018-07-10,0.12657225
2018-07-11,0.1454819999999999
2018-07-12,0.14290125
2018-07-13,0.1408885
2018-07-14,0.09458625
2018-07-15,0.0770722499999999
2018-07-16,0.1345425
2018-07-17,0.1323825
2018-07-18,0.1299567499999999
2018-07-19,0.1273172499999999
2018-07-20,0.1286959999999999
2018-07-21,0.1126127499999999
2018-07-22,0.0693965
2018-07-23,0.1306405
2018-07-24,0.156531
2018-07-25,0.15498875
2018-07-26,0.1506559999999999
2018-07-27,0.1278777499999999
2018-07-28,0.06116025
2018-07-29,0.05319325
2018-07-30,0.063336
2018-07-31,0.1344239999999999
2018-08-01,0.07169325
2018-08-02,0.08447925
2018-08-03,0.0848957499999999
2018-08-04,0.05750875
2018-08-05,0.0860887499999999
2018-08-06,0.153472
2018-08-07,0.148588
2018-08-08,0.1451267499999999
2018-08-09,0.1305444999999999
2018-08-10,0.0793007499999999
2018-08-11,0.0539
2018-08-12,0.0623235
2018-08-13,0.12454075
2018-08-14,0.1305014999999999
2018-08-15,0.12420125
2018-08-16,0.1330832499999999
2018-08-17,0.145444
2018-08-18,0.08265275
2018-08-19,0.0314664999999999
2018-08-20,0.0664127499999999
2018-08-21,0.1771775
2018-08-22,0.08990525
2018-08-23,0.0787722499999999
2018-08-24,0.06378075
2018-08-25,0.07833675
2018-08-26,0.065107
2018-08-27,0.09230825
2018-08-28,0.0818297499999999
2018-08-29,0.08442925
2018-08-30,0.1429385
2018-08-31,0.1769359999999999
2018-09-01,0.10455725
2018-09-02,0.0680414999999999
2018-09-03,0.13996425
2018-09-04,0.14597825
2018-09-05,0.154224
2018-09-06,0.1590212499999999
2018-09-07,0.13862475
2018-09-08,0.06471475
2018-09-09,0.0638992499999999
2018-09-10,0.106566
2018-09-11,0.0863112499999999
2018-09-12,0.106475
2018-09-13,0.16316775
2018-09-14,0.1387869999999999
2018-09-15,0.069534
2018-09-16,0.0598602499999999
2018-09-17,0.1219472499999999
2018-09-18,0.075863
2018-09-19,0.089973
2018-09-20,0.0930745
2018-09-21,0.0630507499999999
2018-09-22,0.0559229999999999
2018-09-23,0.05943125
2018-09-24,0.0609252499999999
2018-09-25,0.0829097499999999
2018-09-26,0.08128775
